,Number of axles,Tollplaza id,Tollplaza code
3353,2,4932,PC46C4A27
3354,2,4146,PCF91266E
3355,2,4072,PC69F3F14
3356,2,4562,PC4C95CA2
3357,2,4676,PC9798721
3358,2,4868,PC647292C
3359,2,4248,PC45EBEBC
3360,2,4412,PC821BC98
3361,2,4239,PCA185B1A
3362,2,4907,PCCEEF65A
3363,2,4508,PC385C6E7
3364,2,4565,PC388BB83
3365,2,4982,PC384779E
3366,2,4617,PC7758F89
3367,4,4707,PC98F856D
3368,2,4029,PCE319335
3369,2,4619,PC2EFBBE0
3370,2,4055,PCA06B2F1
3371,2,4091,PC2E099B4
3372,2,4338,PC6203962
3373,2,4527,PC59A0CB2
3374,2,4421,PCED2DB6F
3375,4,4593,PC3863F6A
3376,2,4625,PC186BCA8
3377,2,4033,PC783B5FC
3378,4,4589,PC1477DC9
3379,2,4878,PC08F56A1
3380,4,4771,PC71FE98A
3381,2,4088,PC14008D5
3382,4,4764,PCF6B0D12
3383,2,4335,PC76935F9
3384,2,4965,PCA0BAE0F
3385,2,4931,PC3D30AD0
3386,2,4897,PCAB2FA02
3387,4,4676,PC9798721
3388,4,4695,PC4A5D62F
3389,2,4380,PC905B5D4
3390,2,4172,PC1A43FB7
3391,2,4726,PCF6540C0
3392,2,4578,PC90D44D0
3393,2,4723,PC20BD6E6
3394,2,5008,PC48D61BB
3395,4,4422,PCF514246
3396,4,4853,PC214FB8E
3397,2,4142,PC7ACFF7C
3398,2,4095,PC3E1512A
3399,4,4811,PCBF83C7A
3400,2,4080,PCBE7E15B
3401,4,4220,PC02FEF7D
3402,2,4379,PC87C8BC4
3403,2,4047,PC6D105CF
3404,2,4725,PCB905D54
3405,4,4468,PC040ADB3
3406,2,4371,PC7E22FD8
3407,4,4774,PCEBE834B
3408,4,4244,PC9F3C86B
3409,2,4969,PCBBB9730
3410,2,4813,PCACF7982
3411,2,4278,PC4847214
3412,4,4797,PCE2D63A7
3413,2,4259,PCBB65EF4
3414,2,4002,PCED7D2DE
3415,2,4191,PCCC28F87
3416,4,4007,PCDF9F773
3417,2,4313,PC6D0FC31
3418,2,4475,PCCC0D001
3419,2,4283,PC953B572
3420,2,4464,PC7C8FDDB
3421,2,4562,PC4C95CA2
3422,2,4084,PC71D433F
3423,2,4430,PC52EA95D
3424,2,4716,PCFCB0018
3425,4,4369,PCD5CBB82
3426,4,4291,PCD411AEF
3427,2,4835,PC4645718
3428,4,4603,PC485BE5B
3429,2,4355,PC0EF761B
3430,2,4559,PC93AAEC9
3431,2,4921,PCA70760B
3432,2,4792,PC3E35002
3433,2,4573,PC4D8469D
3434,2,4406,PC7A54E18
3435,2,4118,PCC1A733C
3436,2,4929,PC9E503B6
3437,2,4332,PC3B258E9
3438,2,4415,PC5E202FC
3439,4,4831,PC0EC3E54
3440,2,4220,PC02FEF7D
3441,2,4273,PC0EF5BA6
3442,2,4250,PCC695DB0
3443,2,4499,PC1EEDA04
3444,2,4635,PC3C8B99E
3445,4,4481,PC30AAE76
3446,2,4715,PCFA0E4C0
3447,2,4157,PC7305E43
3448,2,4440,PCBE1B45D
3449,2,4271,PC28E44E2
3450,2,4749,PC65C93B7
3451,2,4380,PC905B5D4
3452,2,5001,PC264C595
3453,2,4574,PCC1F6F13
3454,2,4860,PCF4A2DA9
3455,4,4814,PCAFD913A
3456,2,4848,PCF0FC9B2
3457,2,4115,PCF5D4B0A
3458,4,4650,PC544AE70
3459,4,4813,PCACF7982
3460,4,4371,PC7E22FD8
3461,2,4827,PC7D68CD9
3462,2,4606,PC0C535B6
3463,2,4525,PCF64B519
3464,2,4380,PC905B5D4
3465,4,4640,PCC993FB3
3466,4,4287,PC421D5F3
3467,2,4412,PC821BC98
3468,2,4124,PC3338D42
3469,2,4485,PC99A12E9
3470,2,4849,PCF764517
3471,2,4569,PC20129F9
3472,2,4160,PC6DC0ACF
3473,2,4373,PC8806694
3474,4,4117,PCEB6517A
3475,2,4104,PC0A63844
3476,2,4184,PC43A5E42
3477,2,4482,PCB6A16D7
3478,2,4284,PC0DB49FD
3479,2,4055,PCA06B2F1
3480,2,4529,PC3FAA264
3481,2,4844,PCC48E3A8
3482,4,4740,PC04EDDB4
3483,2,4654,PCBA5D8AB
3484,2,4701,PCD5F2808
3485,4,4275,PC1DA31F7
3486,4,4912,PC526B1EC
3487,2,4511,PCFBEFA9E
3488,2,4895,PC37F171A
3489,2,4038,PC77889B3
3490,4,4355,PC0EF761B
3491,2,4691,PCFAB001F
3492,4,4713,PCD4A1214
3493,2,4822,PCD1EB220
3494,2,4672,PC03AE86F
3495,4,4077,PCF40C389
3496,2,4541,PCC6A4CD8
3497,2,4487,PCA92F2BD
3498,2,4717,PC44877F1
3499,2,5006,PC7A260F1
3500,2,4209,PC494D54E
3501,2,4321,PC591BDF7
3502,4,4129,PCA6127FF
3503,4,4394,PCD3A817A
3504,2,4581,PCC347465
3505,2,4728,PC07BF95F
3506,4,4598,PC5526A36
3507,2,4042,PC5D4DE09
3508,2,4575,PC84D9FC1
3509,2,4979,PC6F36B7A
3510,4,4886,PC4D892D7
3511,4,4198,PCB0994D1
3512,4,5007,PC869BDE8
3513,2,4956,PCB7040B7
3514,2,4212,PC422A6D1
3515,2,4800,PCA4DF48A
3516,2,4846,PCBABD060
3517,2,4327,PC16F59EC
3518,2,4592,PC627AA14
3519,4,4315,PC6E0962A
3520,2,4081,PCC825DB2
3521,2,4926,PCCBCFEDE
3522,4,4064,PC0B32B5B
3523,2,4917,PCD8C66B1
3524,2,4733,PC797AEBF
3525,2,4887,PC81776BA
3526,2,4197,PCE32ED40
3527,2,4787,PC1BDA119
3528,2,4291,PCD411AEF
3529,2,4413,PC6C88C27
3530,2,4966,PC4E6422C
3531,2,4871,PC397AFA3
3532,2,4941,PCA6403C1
3533,2,4452,PC8C7C5D7
3534,2,4548,PC4486317
3535,2,4232,PC4156AD5
3536,2,4135,PCC943ECD
3537,4,4602,PC0D3474E
3538,2,4662,PCB2463CF
3539,4,4600,PCB99E8F9
3540,2,4772,PC7368097
3541,2,4128,PCC0E7E2A
3542,2,4462,PCE29AA1A
3543,2,4102,PC8C9B099
3544,4,4371,PC7E22FD8
3545,2,4715,PCFA0E4C0
3546,4,4770,PC9082A17
3547,2,4873,PCE01E4DF
3548,4,4680,PCC422F4D
3549,4,4443,PCC139BD8
3550,2,4978,PCF0B5E85
3551,4,4203,PC5295A46
3552,4,4218,PC8DF4919
3553,2,5007,PC869BDE8
3554,2,4878,PC08F56A1
3555,2,4057,PC4B0DCD2
3556,2,4923,PC8A7A22A
3557,2,4243,PCC4F7DCE
3558,2,4498,PCA770E5A
3559,4,4060,PC481C9F9
3560,2,4087,PC2C1DA2A
3561,2,4525,PCF64B519
3562,2,4853,PC214FB8E
3563,2,4521,PCD2C9ECF
3564,2,4976,PC5149039
3565,2,4192,PC74F6341
3566,4,4662,PCB2463CF
3567,2,5000,PCFE7F7FE
3568,2,4735,PC2294422
3569,2,4590,PC912F5CB
3570,2,4695,PC4A5D62F
3571,2,4572,PCC9756B2
3572,2,4402,PC85224D1
3573,2,4739,PC07289CF
3574,2,4831,PC0EC3E54
3575,4,4838,PCEECD973
3576,4,4430,PC52EA95D
3577,2,4560,PC5030572
3578,2,4037,PC0A50259
3579,4,4360,PC084F676
3580,2,4489,PCEFF6088
3581,2,4002,PCED7D2DE
3582,2,4330,PCBD023A3
3583,2,4225,PCC1ED0C5
3584,2,5008,PC48D61BB
3585,4,4923,PC8A7A22A
3586,2,4057,PC4B0DCD2
3587,2,4479,PCCA36E4D
3588,2,4839,PCA0290AD
3589,2,4681,PCBEB4D23
3590,2,4168,PCBC064F8
3591,2,4381,PC9DD9DCD
3592,2,4554,PC23BA77A
3593,2,4645,PC14FBE4A
3594,4,4731,PCFFC2992
3595,2,4167,PC8453073
3596,4,4264,PC9DFEBB0
3597,2,4746,PC0514825
3598,2,4353,PC79BCF60
3599,2,4734,PCE4C5D8E
3600,2,4206,PCAC34A40
3601,2,4791,PC517992F
3602,2,4906,PC3D58C5E
3603,2,4942,PCD51A740
3604,2,4229,PCD0DDD3D
3605,2,4824,PCFEADFE6
3606,4,4467,PCF5E0389
3607,4,4150,PCC8441A8
3608,2,5000,PCFE7F7FE
3609,2,4609,PC1551C8E
3610,2,4394,PCD3A817A
3611,2,4576,PC394C979
3612,2,4031,PC0214185
3613,2,4876,PCDFCFF53
3614,4,4405,PC70CA955
3615,4,4209,PC494D54E
3616,2,4417,PC208F9BB
3617,2,4526,PCCB07C68
3618,2,4710,PCE17C964
3619,2,4501,PC5D41947
3620,2,4048,PC1FE6483
3621,4,4807,PCAFC45DA
3622,4,4086,PC23E470D
3623,4,4252,PCA32686D
3624,2,4930,PC22F748B
3625,4,4570,PCAE45EC0
3626,2,4436,PC0CF9451
3627,2,4997,PC8111910
3628,4,4574,PCC1F6F13
3629,2,4238,PCE0A2A2F
3630,4,4521,PCD2C9ECF
3631,2,4416,PC546F252
3632,2,4907,PCCEEF65A
3633,2,4302,PCBA83119
3634,2,4454,PC94C0945
3635,2,4893,PC3743587
3636,2,4734,PCE4C5D8E
3637,2,4153,PC88C655C
3638,2,4819,PC454F09B
3639,2,4263,PCD6DBA1D
3640,4,4597,PCBDB8BB6
3641,2,4722,PC035B71E
3642,4,4279,PCCA817EB
3643,4,4253,PC82A16E6
3644,2,4660,PCB86D2E1
3645,4,4809,PCAD363FC
3646,2,4089,PC3CCA187
3647,2,4902,PC425C6EC
3648,2,4771,PC71FE98A
3649,2,4506,PCB24B68E
3650,2,4895,PC37F171A
3651,4,4977,PCB077F18
3652,2,4985,PCCA71D2C
3653,2,4953,PC1E2B07E
3654,2,4504,PC461DCD3
3655,2,4941,PCA6403C1
3656,2,4935,PC327D635
3657,2,5001,PC264C595
3658,2,4709,PCC8C7059
3659,2,4486,PC3AF69A3
3660,4,4915,PC86B0D7B
3661,2,4873,PCE01E4DF
3662,2,4424,PC51E7EF8
3663,2,4543,PC74F5EBA
3664,2,4318,PCAD89FE3
3665,2,4821,PC67D349A
3666,2,4468,PC040ADB3
3667,2,4247,PCEE69498
3668,2,4671,PCCAAFB48
3669,2,4333,PCCCAD2AC
3670,4,4179,PC5738A82
3671,4,4660,PCB86D2E1
3672,2,4793,PCD8E3CCB
3673,2,4795,PC7EE2DCF
3674,4,4830,PC12EEFE0
3675,2,4693,PCB4CDDA5
3676,2,4380,PC905B5D4
3677,2,4580,PC48664B7
3678,2,4913,PC685427C
3679,2,4652,PC74A3585
3680,2,4872,PC5B45CE7
3681,2,4310,PCC08F8BB
3682,2,4021,PC851E565
3683,2,4941,PCA6403C1
3684,4,4363,PC62E1338
3685,2,4977,PCB077F18
3686,2,4989,PC7D7AE48
3687,2,4869,PCF775FA6
3688,2,4978,PCF0B5E85
3689,2,4320,PC40C93B0
3690,2,4341,PC1E10EC3
3691,2,4594,PC59414DA
3692,2,4869,PCF775FA6
3693,2,4229,PCD0DDD3D
3694,2,4936,PC7157CF3
3695,2,4735,PC2294422
3696,2,4559,PC93AAEC9
3697,2,4779,PCC8FE9C6
3698,2,4097,PCB1B5BEC
3699,2,4797,PCE2D63A7
3700,2,4038,PC77889B3
3701,4,4759,PC4A6C6D9
3702,2,4047,PC6D105CF
3703,4,4327,PC16F59EC
3704,2,4751,PCD33B3C9
3705,2,4121,PCEC57A8E
3706,2,4096,PCFA4F864
3707,2,4899,PC4967767
3708,4,4189,PC7655FC1
3709,2,4688,PCCB4C86D
3710,2,4335,PC76935F9
3711,4,4131,PC4C9B108
3712,4,4032,PC578F087
3713,2,4676,PC9798721
3714,2,4822,PCD1EB220
3715,2,4586,PC4A40D50
3716,2,4973,PC9C7C18E
3717,2,4984,PCBABF130
3718,2,4283,PC953B572
3719,2,4296,PCA24C1E1
3720,2,4169,PC2890582
3721,2,4101,PCCC8F243
3722,2,4577,PC8FE0901
3723,2,4897,PCAB2FA02
3724,2,4202,PC65AA714
3725,2,4682,PCBB02F92
3726,2,4899,PC4967767
3727,2,4374,PCC321538
3728,4,4015,PC524833E
3729,2,4994,PC09C5F59
3730,2,4131,PC4C9B108
3731,2,4025,PC5ABB8E4
3732,4,4433,PC1DEB043
3733,2,4366,PC09D71DF
3734,4,4530,PCA33A9A8
3735,2,4224,PCD83983A
3736,2,4297,PCDE89544
3737,2,4254,PC0C0EE22
3738,2,4970,PCA154C84
3739,2,4844,PCC48E3A8
3740,4,4746,PC0514825
3741,2,4252,PCA32686D
3742,2,4749,PC65C93B7
3743,2,4560,PC5030572
3744,4,4495,PC210A754
3745,2,4876,PCDFCFF53
3746,4,4385,PC148C815
3747,4,4213,PCDD316EB
3748,2,4169,PC2890582
3749,2,4384,PC59A33DE
3750,4,4941,PCA6403C1
3751,4,4465,PCA227C6B
3752,2,4187,PCF8D98DC
3753,2,4101,PCCC8F243
3754,2,4327,PC16F59EC
3755,4,4262,PCCB12F8C
3756,2,4368,PC909A324
3757,2,4514,PC374C341
3758,2,4646,PC3F8C42B
3759,2,4519,PC92A6471
3760,4,4232,PC4156AD5
3761,2,4539,PC684859B
3762,2,4460,PCDF04952
3763,2,4366,PC09D71DF
3764,2,4589,PC1477DC9
3765,2,4150,PCC8441A8
3766,2,4906,PC3D58C5E
3767,2,4287,PC421D5F3
3768,2,4505,PCEF64195
3769,2,4762,PC1A3D20B
3770,2,4668,PCBB055C6
3771,2,4414,PC40BD0F3
3772,2,4535,PC1BC7FA5
3773,4,4807,PCAFC45DA
3774,4,4084,PC71D433F
3775,2,4884,PC3FB1BB6
3776,4,4492,PC0BF2899
3777,2,4063,PC7667A3E
3778,2,4459,PCD9CAD56
3779,2,4128,PCC0E7E2A
3780,2,5007,PC869BDE8
3781,2,4494,PC1592ACA
3782,4,4813,PCACF7982
3783,4,4714,PC9B747F8
3784,4,4938,PC6C57ED3
3785,2,4265,PC5B2AFFA
3786,2,4346,PCA35B156
3787,2,4874,PC9F481D4
3788,4,4005,PCB3DF742
3789,2,4683,PC96978C6
3790,2,4777,PCB1132AC
3791,2,4627,PCA965149
3792,2,4105,PC43919D1
3793,2,4168,PCBC064F8
3794,2,4670,PC2BE6D87
3795,4,4842,PC16F5A24
3796,2,4771,PC71FE98A
3797,2,4909,PCDED6F20
3798,2,4108,PC7C55512
3799,2,4869,PCF775FA6
3800,2,4568,PCA8A783A
3801,2,4045,PCE952492
3802,2,4848,PCF0FC9B2
3803,2,4574,PCC1F6F13
3804,2,4805,PC1A161AA
3805,2,4820,PCC30C735
3806,4,4826,PCE1DDBB4
3807,4,4466,PC6E93A05
3808,4,4382,PCB7341F4
3809,2,4899,PC4967767
3810,2,4899,PC4967767
3811,2,4302,PCBA83119
3812,4,4313,PC6D0FC31
3813,2,4136,PCA579A65
3814,2,4349,PC5AB6779
3815,2,4870,PC65485BB
3816,2,4397,PCB070250
3817,4,4125,PC8AAEF51
3818,2,4734,PCE4C5D8E
3819,2,4410,PC6EFC03B
3820,2,4859,PC685B3B1
3821,2,4647,PCDD56814
3822,4,4126,PC74CE451
3823,2,4692,PC1CDFCF6
3824,2,4556,PC18C31F6
3825,2,4714,PC9B747F8
3826,2,4107,PC7607A5D
3827,4,4184,PC43A5E42
3828,2,4968,PC251D4C1
3829,2,4051,PC3B970F2
3830,2,4661,PC1585DF2
3831,4,4445,PC796A888
3832,2,4426,PCC0E943C
3833,2,4098,PC89C0554
3834,2,4733,PC797AEBF
3835,2,4428,PCB616FAD
3836,2,4394,PCD3A817A
3837,2,4042,PC5D4DE09
3838,2,4354,PC0671DD4
3839,2,4924,PCE3427C5
3840,2,4618,PC8F4AF85
3841,2,4996,PC6A4F55F
3842,2,4884,PC3FB1BB6
3843,2,4374,PCC321538
3844,2,4869,PCF775FA6
3845,4,4187,PCF8D98DC
3846,2,4457,PCFBF2259
3847,2,4346,PCA35B156
3848,4,4466,PC6E93A05
3849,2,4334,PCCB383F8
3850,4,4019,PC63FF017
3851,2,4736,PC6A65941
3852,2,4586,PC4A40D50
3853,4,4072,PC69F3F14
3854,2,4535,PC1BC7FA5
3855,2,4192,PC74F6341
3856,2,4994,PC09C5F59
3857,2,4291,PCD411AEF
3858,2,4265,PC5B2AFFA
3859,2,4731,PCFFC2992
3860,2,4036,PCE6CC50C
3861,2,4505,PCEF64195
3862,2,4371,PC7E22FD8
3863,4,4236,PC5212DD0
3864,2,4341,PC1E10EC3
3865,2,4506,PCB24B68E
3866,2,4628,PC34C1DCB
3867,2,4900,PCFE8B604
3868,2,4197,PCE32ED40
3869,2,4615,PC1ECBA39
3870,2,4298,PC3E474F6
3871,2,4546,PCEF3EBBC
3872,2,4801,PC119E3A6
3873,2,4278,PC4847214
3874,4,4931,PC3D30AD0
3875,2,4750,PCD987A9D
3876,4,4990,PCFE28E92
3877,2,4833,PC71A1452
3878,2,4425,PC41B834E
3879,2,4035,PC1B1D964
3880,2,4102,PC8C9B099
3881,2,4362,PC670999C
3882,4,4641,PCAA9F518
3883,2,4335,PC76935F9
3884,2,4394,PCD3A817A
3885,2,4668,PCBB055C6
3886,2,4797,PCE2D63A7
3887,2,4791,PC517992F
3888,2,4517,PC9AF321D
3889,2,4488,PC19D06B0
3890,2,4525,PCF64B519
3891,2,4732,PCD83DE25
3892,2,4101,PCCC8F243
3893,2,4870,PC65485BB
3894,4,4579,PC926F0A9
3895,2,4290,PC84E8CEF
3896,2,4849,PCF764517
3897,2,4701,PCD5F2808
3898,2,4773,PCE62BBA9
3899,2,4014,PCF14D1E3
3900,2,4541,PCC6A4CD8
3901,2,4391,PCCFD9AB6
3902,2,4902,PC425C6EC
3903,2,4421,PCED2DB6F
3904,2,4748,PCF2ECD29
3905,4,4562,PC4C95CA2
3906,2,4687,PC52E7369
3907,2,4804,PC68484C6
3908,2,4617,PC7758F89
3909,4,4402,PC85224D1
3910,4,4076,PC47B8825
3911,4,4491,PCA52F720
3912,2,4202,PC65AA714
3913,2,4325,PC8FC83B3
3914,2,4380,PC905B5D4
3915,2,4433,PC1DEB043
3916,2,4435,PC3E78C17
3917,4,4647,PCDD56814
3918,2,4661,PC1585DF2
3919,4,4344,PC417B8DF
3920,2,4598,PC5526A36
3921,4,4833,PC71A1452
3922,2,4739,PC07289CF
3923,2,4646,PC3F8C42B
3924,2,4768,PC7BEFC3B
3925,2,4887,PC81776BA
3926,4,4143,PC5F47DCF
3927,2,4804,PC68484C6
3928,2,4166,PCE450C55
3929,2,4670,PC2BE6D87
3930,2,4919,PC7A3A5CF
3931,4,4260,PC1A4796C
3932,2,4249,PC6D2FAD0
3933,2,4893,PC3743587
3934,2,4482,PCB6A16D7
3935,2,4681,PCBEB4D23
3936,2,4972,PCC51AD39
3937,4,4000,PC69C7DF3
3938,2,4078,PC8473A64
3939,4,4865,PCCACA741
3940,2,4656,PC63844BC
3941,2,4844,PCC48E3A8
3942,4,4079,PCF1366ED
3943,4,4328,PC3777B8E
3944,2,4155,PC9042B3F
3945,2,4932,PC46C4A27
3946,2,4297,PCDE89544
3947,2,4845,PCEEC0DB3
3948,2,4435,PC3E78C17
3949,2,4298,PC3E474F6
3950,2,4738,PC06E9A80
3951,2,4873,PCE01E4DF
3952,2,4187,PCF8D98DC
3953,2,4081,PCC825DB2
3954,2,4207,PC76EDF79
3955,2,4677,PCA9D6EEE
3956,2,4496,PC3FD65C8
3957,4,4132,PC8E2A7E0
3958,2,4226,PCDC5C9E2
3959,2,4606,PC0C535B6
3960,2,4846,PCBABD060
3961,2,4840,PC49BFB36
3962,2,4839,PCA0290AD
3963,2,4031,PC0214185
3964,2,4732,PCD83DE25
3965,2,4621,PC9FB4E82
3966,2,4673,PC66E7418
3967,2,4291,PCD411AEF
3968,2,4822,PCD1EB220
3969,2,4613,PCEBBFFB5
3970,2,4494,PC1592ACA
3971,2,4117,PCEB6517A
3972,2,4148,PCDFBBEBB
3973,2,4440,PCBE1B45D
3974,4,4857,PC59F4E22
3975,2,4044,PC3546931
3976,4,4159,PC5631507
3977,2,4722,PC035B71E
3978,4,4882,PC8616CD8
3979,2,4784,PCDB42B34
3980,2,4313,PC6D0FC31
3981,2,4821,PC67D349A
3982,2,4002,PCED7D2DE
3983,4,4462,PCE29AA1A
3984,2,4881,PCDE20E6F
3985,2,4025,PC5ABB8E4
3986,2,4221,PC90AAFDA
3987,2,4935,PC327D635
3988,2,4947,PCE4A44BE
3989,2,4268,PC6CC51DA
3990,2,4676,PC9798721
3991,2,4320,PC40C93B0
3992,4,4505,PCEF64195
3993,2,4375,PCAE085FE
3994,2,4971,PC0BD172F
3995,2,4291,PCD411AEF
3996,2,4043,PC134F258
3997,2,4166,PCE450C55
3998,2,4512,PC4B1BAF3
3999,2,4180,PC250A90D
4000,2,4782,PC6802C08
4001,2,4089,PC3CCA187
4002,2,4061,PC3A63A79
4003,2,4622,PCF31BD97
4004,2,4401,PC0606D6A
4005,2,4871,PC397AFA3
4006,2,4277,PC010D2A9
4007,2,4867,PC5A6D86E
4008,4,4520,PC8140983
4009,4,4354,PC0671DD4
4010,2,4643,PC6713209
4011,2,4983,PCC3E4ADA
4012,4,4929,PC9E503B6
4013,2,4528,PC1269226
4014,2,4449,PCAACD453
4015,2,4199,PC7CCC47B
4016,4,4910,PC75BC2DF
4017,2,4709,PCC8C7059
4018,2,4522,PC0A326BE
4019,2,4355,PC0EF761B
4020,2,4145,PC5FBE4B8
4021,2,4667,PCD540B2F
4022,2,4389,PC7688C61
4023,2,4034,PCFC754C7
4024,2,4253,PC82A16E6
4025,4,4147,PC4D2C5A7
4026,2,5004,PC2111CF9
4027,2,4901,PCE32D2F9
4028,2,4828,PCF712D1A
4029,2,4706,PCD8D5094
4030,2,4633,PC974552B
4031,4,4751,PCD33B3C9
4032,2,4259,PCBB65EF4
4033,4,4737,PCED7EAFE
4034,4,4406,PC7A54E18
4035,4,4739,PC07289CF
4036,2,4445,PC796A888
4037,2,4218,PC8DF4919
4038,2,4994,PC09C5F59
4039,2,4503,PC69DE15C
4040,2,4367,PC8D90EF0
4041,2,4525,PCF64B519
4042,2,4458,PCECEBBFA
4043,4,4806,PC8A8EA51
4044,2,4707,PC98F856D
4045,2,4071,PCDBBCB68
4046,2,4910,PC75BC2DF
4047,2,4973,PC9C7C18E
4048,2,4125,PC8AAEF51
4049,2,4010,PC3A7AACB
4050,2,4309,PC5E92F61
4051,2,4518,PCC7B407A
4052,2,4079,PCF1366ED
4053,2,4452,PC8C7C5D7
4054,2,4334,PCCB383F8
4055,2,4379,PC87C8BC4
4056,2,4690,PC45CC19A
4057,2,4122,PC8ED616E
4058,4,4377,PC4AC8EAD
4059,2,4830,PC12EEFE0
4060,2,4740,PC04EDDB4
4061,2,4341,PC1E10EC3
4062,2,4729,PC5170BF4
4063,2,4866,PC3137434
4064,4,4266,PC39B17A9
4065,4,4964,PC52C0F45
4066,2,4248,PC45EBEBC
4067,2,4670,PC2BE6D87
4068,2,4299,PCAD3B9BC
4069,4,4580,PC48664B7
4070,2,4170,PC8CA1B15
4071,4,4269,PCC7106FF
4072,2,4627,PCA965149
4073,2,4771,PC71FE98A
4074,2,4973,PC9C7C18E
4075,2,4429,PC65E7991
4076,4,4433,PC1DEB043
4077,2,4218,PC8DF4919
4078,2,4180,PC250A90D
4079,2,4079,PCF1366ED
4080,2,4949,PC86E9EB7
4081,4,4402,PC85224D1
4082,4,4905,PCE1EA438
4083,2,4618,PC8F4AF85
4084,2,4364,PCB33ACE8
4085,2,4086,PC23E470D
4086,4,4930,PC22F748B
4087,2,4333,PCCCAD2AC
4088,2,4542,PC3E57E3D
4089,2,4018,PCCB2657A
4090,2,4651,PC12D9486
4091,4,4323,PC1D9ADA9
4092,2,4943,PC0A5DC1F
4093,2,4483,PC7F7FFF0
4094,4,4118,PCC1A733C
4095,2,4658,PC1A58039
4096,2,4431,PC3A23C14
4097,4,4521,PCD2C9ECF
4098,2,4763,PCC62D342
4099,4,4394,PCD3A817A
4100,2,4849,PCF764517
4101,4,4068,PC55432DA
4102,2,4048,PC1FE6483
4103,4,4247,PCEE69498
4104,2,4381,PC9DD9DCD
4105,2,4271,PC28E44E2
4106,2,4148,PCDFBBEBB
4107,2,4168,PCBC064F8
4108,4,4881,PCDE20E6F
4109,2,4590,PC912F5CB
4110,4,4364,PCB33ACE8
4111,2,4049,PC4779D38
4112,2,4730,PC7DC0964
4113,2,4678,PCD175301
4114,2,4927,PC2D22627
4115,2,4143,PC5F47DCF
4116,2,4315,PC6E0962A
4117,4,4240,PC72FE04B
4118,2,4978,PCF0B5E85
4119,2,4159,PC5631507
4120,4,4323,PC1D9ADA9
4121,4,4727,PC52E71B8
4122,2,4138,PC79E328A
4123,2,4736,PC6A65941
4124,2,4062,PCDA37101
4125,2,4346,PCA35B156
4126,2,4975,PC818101A
4127,4,4244,PC9F3C86B
4128,2,4504,PC461DCD3
4129,2,4832,PC34ECAB5
4130,2,4009,PCF984421
4131,2,4637,PCE9C770E
4132,4,4927,PC2D22627
4133,2,4063,PC7667A3E
4134,2,4360,PC084F676
4135,2,4892,PC7AA5B2F
4136,4,4504,PC461DCD3
4137,2,4112,PCEA652A8
4138,2,4398,PCE60D320
4139,2,4703,PC395ADCB
4140,2,4466,PC6E93A05
4141,2,4009,PCF984421
4142,4,4699,PC2C1B987
4143,2,4698,PC8BCEB19
4144,4,4509,PCA2E8463
4145,2,4092,PC40C2E00
4146,4,4367,PC8D90EF0
4147,4,4528,PC1269226
4148,2,4570,PCAE45EC0
4149,2,4540,PC5CAF0A7
4150,4,4351,PC4E572D8
4151,2,4439,PC845CEA6
4152,4,4795,PC7EE2DCF
4153,2,4908,PC3D16FC5
4154,2,4342,PCE7F2748
4155,4,4613,PCEBBFFB5
4156,4,4099,PC97F19B1
4157,2,4840,PC49BFB36
4158,2,4676,PC9798721
4159,4,4749,PC65C93B7
4160,2,4324,PC9C3D708
4161,4,4897,PCAB2FA02
4162,2,4554,PC23BA77A
4163,2,4055,PCA06B2F1
4164,4,4928,PC16E79D4
4165,2,4487,PCA92F2BD
4166,4,4611,PC2EBEAB9
4167,4,4408,PC3B3BE8F
4168,2,4988,PC46BE0B2
4169,4,4035,PC1B1D964
4170,2,4849,PCF764517
4171,4,4309,PC5E92F61
4172,4,4751,PCD33B3C9
4173,2,4103,PC2B868A9
4174,2,4155,PC9042B3F
4175,2,4142,PC7ACFF7C
4176,4,4157,PC7305E43
4177,2,4533,PC8DA1D3B
4178,2,4011,PC680DEC6
4179,2,4551,PCCA5979C
4180,2,4645,PC14FBE4A
4181,2,4739,PC07289CF
4182,2,4275,PC1DA31F7
4183,4,4113,PC78D4122
4184,2,4289,PCF621E92
4185,2,4180,PC250A90D
4186,2,4689,PC89C35AD
4187,2,4450,PC0B2B03E
4188,2,4893,PC3743587
4189,2,4096,PCFA4F864
4190,2,4699,PC2C1B987
4191,2,4092,PC40C2E00
4192,2,4982,PC384779E
4193,4,4896,PCA322CBE
4194,2,4900,PCFE8B604
4195,2,4087,PC2C1DA2A
4196,2,4592,PC627AA14
4197,4,4794,PC4E1366E
4198,2,4360,PC084F676
4199,2,4847,PCD546332
4200,2,4593,PC3863F6A
4201,2,4497,PC76FDDEA
4202,2,4600,PCB99E8F9
4203,2,4028,PCE75C5C8
4204,4,4854,PCB6F1968
4205,2,4994,PC09C5F59
4206,4,4942,PCD51A740
4207,2,4265,PC5B2AFFA
4208,2,4802,PCBDD55F1
4209,2,4688,PCCB4C86D
4210,4,4971,PC0BD172F
4211,2,4355,PC0EF761B
4212,2,4034,PCFC754C7
4213,2,4716,PCFCB0018
4214,4,4798,PC17F8052
4215,2,4497,PC76FDDEA
4216,4,4471,PC7E4F42A
4217,4,4037,PC0A50259
4218,4,4314,PC7E9E8F3
4219,2,4757,PC126524C
4220,2,4427,PCD70DDDF
4221,2,4188,PCDB12C82
4222,2,4771,PC71FE98A
